ΚΩΔΙΚΟΣ HEBIC;ΟΝΟΜΑΣΙΑ ΚΑΤΑΣΤΗΜΑΤΟΣ (ΕΛΛΗΝΙΚΑ);ΟΝΟΜΑΣΙΑ ΤΟΠΟΘΕΣΙΑΣ ΚΑΤΑΣΤΗΜΑΤΟΣ (ΕΛΛΗΝΙΚΑ);Διεύθυνση ΕΛΛΗΝΙΚΑ;ΑΡΙΘΜΟΣ ΤΗΛΕΦΩΝΟΥ;ΤΑΧΥΔΡΟΜΙΚΗ ΠΕΡΙΟΧΗ (ΕΛΛΗΝΙΚΑ);ΔΗΜΟΣ/ ΚΟΙΝΟΤΗΤΑ;ΓΡΑΦΕΙΟ ΤΑΧΥΔΡΟΜΙΚΟΥ ΚΩΔΙΚΑ;ΔΙΑΔΡΟΜΗ ΤΑΧΥΔΡΟΜΙΚΟΥ ΚΩΔΙΚΑ;ΕΠΙΣΗΜΗ ΟΝΟΜΑΣΙΑ ΤΗΣ ΤΡΑΠΕΖΑΣ (ΕΛΛΗΝΙΚΑ);ΕΠΙΣΗΜΗ ΟΝΟΜΑΣΙΑ ΤΗΣ ΤΡΑΠΕΖΑΣ (ΑΓΓΛΙΚΑ);ΟΝΟΜΑΣΙΑ ΚΑΤΑΣΤΗΜΑΤΟΣ (ΑΓΓΛΙΚΑ);ΟΝΟΜΑΣΙΑ ΠΕΡΙΟΧΗΣ ΚΑΤΑΣΤΗΜΑΤΟΣ (ΕΛΛΗΝΙΚΑ);ΟΝΟΜΑΣΙΑ ΠΕΡΙΟΧΗΣ ΚΑΤΑΣΤΗΜΑΤΟΣ (ΑΓΓΛΙΚΑ);ΟΝΟΜΑΣΙΑ ΤΟΠΟΘΕΣΙΑΣ ΚΑΤΑΣΤΗΜΑΤΟΣ (ΑΓΓΛΙΚΑ);Διεύθυνση ΑΓΓΛΙΚΑ;ΤΑΧΥΔΡΟΜΙΚΗ ΠΕΡΙΟΧΗ (ΑΓΓΛΙΚΑ);ΑΡΙΘΜΟΣ FAX;ΔΗΜΟΣ/ ΚΟΙΝΟΤΗΤΑ_1;ΝΟΜΟΣ
260231;ΒΕΡΟΙΑΣ - ΜΕΓ. ΑΛΕΞΑΝΔΡΟΥ;Βέροια, Μ. Αλεξάνδρου;Μεγάλου Αλεξάνδρου 27;2331070701;ΒΕΡΟΙΑ;ΒΕΡΟΙΑΣ;591;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;VERIAS - MEG. ALEXANDROU ;ΒΕΡΟΙΑ, ΚΕΝΤΡΟ;VERIA, CENTER;Veria, M. Alexandrou ;27, M. Alexandrou Strs.;VERIAS ;2331021270;ΒΕΡΟΙΑΣ;ΗΜΑΘΕΙΑΣ
260232;ΟΔΟΥ ΑΓΙΑΣ ΣΟΦΙΑΣ;Θεσσαλονίκη, Αγ. Σοφιάς;Αγίας Σοφίας 46;2310286000;ΘΕΣΣΑΛΟΝΙΚΗ;ΘΕΣΣΑΛΟΝΙΚΗΣ;546;22;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;AGIAS SOFIAS STR.;ΘΕΣΣΑΛΟΝΙΚΗ, ΚΕΝΤΡΟ;THESSALONIKI, CENTER;Thessaloniki, Ag. Sofias ;46, Agias Sofias Str.;THESSALONIKI;2310286005;ΘΕΣΣΑΛΟΝΙΚΗΣ;ΘΕΣΣΑΛΟΝΙΚΗΣ
260233;ΤΡΙΚΑΛΩΝ;Τρίκαλα, Αθ. Διάκου;Αθανασίου Διάκου & Κονδύλη 14;2431076660;ΤΡΙΚΑΛΑ;ΤΡΙΚΚΑΙΩΝ;421;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;TRIKALA;ΤΡΙΚΑΛΑ, ΚΕΝΤΡΟ;TRIKALA, CENTER;Trikala, Ath. Diakou ;14, Kondili & Ath. Diakou Str.;TRIKALA ;2431031930;ΤΡΙΚΚΑΙΩΝ;ΤΡΙΚΑΛΩΝ
260234;ΑΓ. ΠΑΡΑΣΚΕΥΗΣ;Αγία Παρασκευή, Μεσογείων;Μεσογείων 439;2106002896;ΑΓ. ΠΑΡΑΣΚΕΥΗ;ΑΓ. ΠΑΡΑΣΚΕΥΗΣ;153;43;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;AGIA PARASKEVI;ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ;AGIA PARASKEVI;Ag. Paraskevi, Messogion ;439, Messogion Ave.;AGIA PARASKEVI;2106080368;ΑΓ. ΠΑΡΑΣΚΕΥΗΣ;ΑΤΤΙΚΗΣ
260237;ΜΙΧΑΛΑΚΟΠΟΥΛΟΥ;Χίλτον, Μιχαλακοπούλου;Μιχαλακοπούλου 35-37;2107258012;ΑΘΗΝΑ;ΑΘΗΝΑΙΩΝ;115;28;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;MIHALAKOPOULOU;ΧΙΛΤΟΝ;HILTON;Hilton, Mihalakopoulou ;35-37, Mihalakopoulou Str.;ATHENS;2107294511;ΑΘΗΝΑΙΩΝ;ΑΤΤΙΚΗΣ
260238;ΝΕΟΥ ΨΥΧΙΚΟΥ;Ν. Ψυχικό, Σολωμού;Σολωμού 5;210-6740014;Ν. ΨΥΧΙΚΟ;ΝΕΟΥ ΨΥΧΙΚΟΥ;154;51;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;N. PSYHIKO;ΝΕΟ ΨΥΧΙΚΟ;N. PSYHIKO;N. Psychiko,Solomou ;5, Solomou Str.;N. PSYHIKO;2106744489;ΝΕΟΥ ΨΥΧΙΚΟΥ;ΑΤΤΙΚΗΣ
260239;ΚΟΖΑΝΗΣ;Κοζάνη, Π. Μελά;Π. Μελά 6;2461040984;ΚΟΖΑΝΗ;ΚΟΖΑΝΗΣ;501;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;KOZANI;ΚΟΖΑΝΗ, ΚΕΝΤΡΟ;KOZANI, CENTER;Kozani, P. Mela ;6, Pavlou Mela Str.;KOZANI;2461040983;ΚΟΖΑΝΗΣ;ΚΟΖΑΝΗΣ
260240;ΚΟΡΑΗ;Πανεπιστημίου;Κοραή 7 & Πανεπιστημίου 37;211-1882760;ΑΘΗΝΑ;ΑΘΗΝΑΙΩΝ;105;64;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;KORAI;ΑΘΗΝΑ, ΚΕΝΤΡΟ;ATHENS, CENTER;Korai ;7, Korai & 37, Panepistimiou Strs.;ATHENS;2103237526;ΑΘΗΝΑΙΩΝ;ΑΤΤΙΚΗΣ
260243;ΔΙΟΙΚΗΤΗΡΙΟΥ;Θεσσαλονίκη, Διοικητηρίου;Διοικητηρίου 18;2310524057;ΘΕΣΣΑΛΟΝΙΚΗ;ΘΕΣΣΑΛΟΝΙΚΗΣ;546;30;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;DIIKITIRIOU;ΘΕΣΣΑΛΟΝΙΚΗ, ΚΕΝΤΡΟ;THESSALONIKI, CENTER;Thessaloniki, Diikitiriou ;18, Diikitiriou Str.;THESSALONIKI;2310523924;ΘΕΣΣΑΛΟΝΙΚΗΣ;ΘΕΣΣΑΛΟΝΙΚΗΣ
260244;ΑΓ. ΒΑΡΒΑΡΑΣ - ΑΝΩ ΠΑΤΗΣΙΑ;Α. Πατήσια, Πατησίων;Μακ Μίλαν 2;2102021200;ΑΘΗΝΑ;ΑΘΗΝΑΙΩΝ;111;44;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;AGIA VARVARA - ANO PATISSIA;ΑΝΩ ΠΑΤΗΣΙΑ;ANO PATISSIA;A. Patissia, Patission ;2, Mac Milan Str.;ATHENS;2102012902;ΑΘΗΝΑΙΩΝ;ΑΤΤΙΚΗΣ
260245;ΓΛΥΦΑΔΑΣ;Γλυφάδα, Αθηνών;Αθηνών 6;2108949251;ΓΛΥΦΑΔΑ;ΓΛΥΦΑΔΑΣ;166;75;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;GLYFADA;ΓΛΥΦΑΔΑ;GLYFADA;Glyfada, Athinon;6, Athinon Str.;GLYFADA;2108949684;ΓΛΥΦΑΔΑΣ;ΑΤΤΙΚΗΣ
260246;ΟΔΟΥ ΦΟΡΜΙΩΝΟΣ;Καισαριανή, Φορμίωνος;Φορμίωνος 77 & Φιλολάου;2107524832;ΚΑΙΣΑΡΙΑΝΗ;ΚΑΙΣΑΡΙΑΝΗΣ ;161;21;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;FORMIONOS STR.;ΚΑΙΣΑΡΙΑΝΗ;KESSARIANI;Kessariani, Formionos;77, Formionos & Filolaou Strs. ;KESSARIANI;2107561600;ΚΑΙΣΑΡΙΑΝΗΣ ;ΑΤΤΙΚΗΣ
260247;ΟΔΟΥ ΑΓ. ΑΝΔΡΕΟΥ ΠΑΤΡΑ;Πάτρα, Πατρέως;Όθωνος-Αμαλίας & Πατρέως 1;2610270110;ΠΑΤΡΑ;ΠΑΤΡΑΙΩΝ;262;21;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;AG. ANDREOU STR. - PATRA;ΠΑΤΡΑ, ΛΙΜΑΝΙ;PATRA HARBOUR;Patra, Patreos ;1, Patreos Str. & Othonos-Amalias;PATRA ;2610270136;ΠΑΤΡΑΙΩΝ;ΑΧΑΪΑΣ
260248;ΠΛΑΚΑΣ ;Πλάκα, Αδριανού;Αδριανού 140 & Τριποδων 29;2103220555;ΑΘΗΝΑ;ΑΘΗΝΑΙΩΝ;105;58;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;PLAKA;ΑΘΗΝΑ, ΚΕΝΤΡΟ;ATHENS, CENTER;Plaka, Adrianou;140, Adrianou & 29, Tripodon Strs.;ATHENS;2103220416;ΑΘΗΝΑΙΩΝ;ΑΤΤΙΚΗΣ
260249;ΖΑΚΥΝΘΟΥ;Ζάκυνθος, Δημοκρατίας;Λ.Δημοκρατίας 4 & Αρχιεπ. Λαττα;2695026053;ΖΑΚΥΝΘΟΣ;ΖΑΚΥΝΘΟΥ;291;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;ZAKYNTHOS;ΖΑΚΥΝΘΟΣ, ΚΕΝΤΡΟ;ZAKYNTHOS, CENTER;Zakynthos, Dimokratias;4, Dimokratias Ave. & Ar. Latta ;ZAKYNTHOS ;2695023653;ΖΑΚΥΝΘΟΥ;ΖΑΚΥΝΘΟΥ
260250;ΔΡΑΜΑΣ;Δράμα, Π. Κάβδα;Π. Κάβδα 6 & Ηπείρου;2521038901;ΔΡΑΜΑ;ΔΡΑΜΑΣ;661;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;DRAMA;ΔΡΑΜΑ, ΚΕΝΤΡΟ;DRAMA, CENTER;Drama, P. Kavda ;6, P. Kavda & Ipirou Strs. ;DRAMA ;2521038906;ΔΡΑΜΑΣ;ΔΡΑΜΑΣ
260251;ΔΑΦΝΗΣ;Δάφνη, Λ.Βουλιαγμένης;Λ. Βουλιαγμένης 186;2109717855;ΔΑΦΝΗ;ΑΘΗΝΑΙΩΝ ;172;35;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;DAFNI;ΔΑΦΝΗ;DAFNI;Dafni, Vouliagmeni Ave.;186, Vouliagmenis Ave.;DAFNI;2109712846;ΑΘΗΝΑΙΩΝ ;ΑΤΤΙΚΗΣ
260252;ΟΔΟΥ ΠΑΠΑΦΗ - ΤΟΥΜΠΑ;Τούμπα, Παπάφη;Παπάφη 118-120 & Κλεάνθους;2310903601;ΘΕΣΣΑΛΟΝΙΚΗ;ΘΕΣΣΑΛΟΝΙΚΗΣ;544;53;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;PAPAFI STR. - TOUMPA;ΤΟΥΜΠΑ;TOUMPA;Toumpa, Papafi;118-120, Papafi & Kleanthous Strs.;THESSALONIKI;23100903606;ΘΕΣΣΑΛΟΝΙΚΗΣ;ΘΕΣΣΑΛΟΝΙΚΗΣ
260253;ΟΔΟΥ ΒΕΪΚΟΥ ΓΑΛΑΤΣΙΟΥ;Γαλάτσι, Βεϊκου;Βεϊκου 3;2102135121;ΓΑΛΑΤΣΙ;ΓΑΛΑΤΣΙΟΥ ;111;46;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;VEIKOU STR. GALATSI;ΓΑΛΑΤΣΙ;GALATSI;Galatsi, Veikou;3, Veikou ;GALATSI;2102135120;ΓΑΛΑΤΣΙΟΥ ;ΑΤΤΙΚΗΣ
260255;ΧΑΡΟΚΟΠΟΥ;Καλλιθέα, Αργυρουπόλεως;Αργυρουπόλεως 2Α;2109594261;ΚΑΛΛΙΘΕΑ;ΚΑΛΛΙΘΕΑΣ;176;76;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;HAROKOPOU;ΚΑΛΛΙΘΕΑ;KALLITHEA;Kallithea, Argyroupoleos;2A, Argyroupoleos Str.;KALLITHEA;2109594760;ΚΑΛΛΙΘΕΑΣ;ΑΤΤΙΚΗΣ
260257;ΛΕΩΦ. ΚΩΝ. ΚΑΡΑΜΑΝΛΗ - ΒΟΥΛΓΑΡΗ;Θεσσαλονίκη, Κων Καραμανλή;Λεωφ. Κων. Καραμανλή 175;2310321073;ΘΕΣΣΑΛΟΝΙΚΗ;ΘΕΣΣΑΛΟΝΙΚΗΣ;542;49;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;KON. KARAMANLI AVE-VOULGARI;ΘΕΣΣΑΛΟΝΙΚΗ;THESSALONIKI;Thessaloniki, Con. Karamanli;175, Kon. Karamanli Ave.;THESSALONIKI;2310319531;ΘΕΣΣΑΛΟΝΙΚΗΣ;ΘΕΣΣΑΛΟΝΙΚΗΣ
260258;ΚΕΡΑΤΣΙΝΙΟΥ;Κερατσίνι, Δημοκρατίας;Λ. Δημοκρατίας 51-53 & Κων/πόλεως;2104326450;ΚΕΡΑΤΣΙΝΙ;ΚΕΡΑΤΣΙΝΙΟΥ;187;55;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;KERATSINI;ΚΕΡΑΤΣΙΝΙ;KERATSINI;Keratsini, Dimokratias ;51-53, Dimokratias Ave.& Konstantinoupoleos Str.;KERATSINI;2104310472;ΚΕΡΑΤΣΙΝΙΟΥ;ΑΤΤΙΚΗΣ
260259;ΙΛΙΟΥ;Ίλιον, Πρωτεσιλάου;Πρωτεσιλάου 79 & Νέστορος;2102622665;ΙΛΙΟΝ;ΙΛΙΟΥ;131;22;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;ILION;ΙΛΙΟΝ;ILION;Ilion, Protesilaou;79, Protesilaou & Nestoros Strs. ;ILION;2102633566;ΙΛΙΟΥ;ΑΤΤΙΚΗΣ
260260;ΟΔΟΥ ΑΡΤΕΜΙΔΟΣ - ΚΑΛΑΜΑΤΑ;Καλαμάτα, Αρτέμιδος;Αρτέμιδος & Μεσσήνης;2721086418;ΚΑΛΑΜΑΤΑ;ΚΑΛΑΜΑΤΑΣ;241;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;ARTEMIDOS STR. - KALAMATA;ΚΑΛΑΜΑΤΑ, ΚΕΝΤΡΟ;KALAMATA, CENTER;Kalamata, Artemidos ;Artemidos & Messinis Strs.;KALAMATA ;2721027842;ΚΑΛΑΜΑΤΑΣ;ΜΕΣΣΗΝΙΑΣ
260261;ΑΡΓΟΥΣ;ʼργος, Βασ. Σοφίας;Βας. Σοφίας 6 & Κοραή ;2751020277;ΑΡΓΟΣ;ΑΡΓΟΥΣ;212;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;ARGOS;ΑΡΓΟΣ, ΚΕΝΤΡΟ;ARGOS, CENTER;Argos, Vas. Sofias;6, Vas. Sofias & Korai Strs.;ARGOS ;2751023518;ΑΡΓΟΥΣ;ΑΡΓΟΛΙΔΑΣ
260265;ΑΓΡΙΝΙΟΥ;Πλ. Δημοκρατίας;Πλ. Δημοκρατίας 9;2641033565;ΑΓΡΙΝΙΟ;ΑΓΡΙΝΙΟΥ;301;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;AGRINIO;ΑΓΡΙΝΙΟ, ΚΕΝΤΡΟ;AGRINIO, CENTER;Dimokratias Sq.;9, Dimokratias Sq.;AGRINIO;2641046409;ΑΓΡΙΝΙΟΥ;ΑΙΤΩΛ/ΝΙΑΣ
260266;ΟΔΟΥ ΠΑΤΡΩΝ - ΠΥΡΓΟΣ;Πύργος, Πατρών;Πατρών 59;2621031922;ΠΥΡΓΟΣ;ΠΥΡΓΟΥ;271;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;PATRON STR. - PYRGOS;ΠΥΡΓΟΣ, ΚΕΝΤΡΟ;PYRGOS, CENTER;Pyrgos, Patron;59, Patron Str.;PYRGOS ;2621032113;ΠΥΡΓΟΥ;ΗΛΕΙΑΣ
260268;ΟΔΟΥ ΑΓ. ΠΑΡΑΣΚΕΥΗΣ - ΧΑΛΑΝΔΡΙ;Χαλάνδρι, Αγ. Παρασκευής;Αγίας Παρασκευής 94 & Παλαιολόγου 91;2106852208;ΧΑΛΑΝΔΡΙ;ΧΑΛΑΝΔΡΙΟΥ ;152;34;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;AG. PARASKEVIS STR. HALANDRI;ΧΑΛΑΝΔΡΙ;HALANDRI;Halandri, Ag. Paraskevis;94, Agias Paraskevis & 91, Paleologou Strs.;HALANDRI;2106857444;ΧΑΛΑΝΔΡΙΟΥ ;ΑΤΤΙΚΗΣ
260269;ΛΕΩΦ.ΔΗΜΟΚΡΑΤΙΑΣ - ΑΛΕΞΑΝΔΡΟΥΠΟΛΗ;Αλεξανδρούπολη, Δημοκρατίας;Λεωφ. Δημοκρατίας 288;2551029056;ΑΛΕΞΑΝΔΡΟΥΠΟΛΗ;ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ;681;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;DIMOKRATIAS AVE. - ALEXANDROUPOLI;ΑΛΕΞΑΝΔΡΟΥΠΟΛΗ, ΚΕΝΤΡΟ;ALEXANDROUPOLI, CENTER;Alexandroupoli, Dimokratias ;288, Dimokratias Ave.;ALEXANDROUPOLI;2551031281;ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ;ΕΒΡΟΥ
260270;ΙΩΑΝΝΙΝΩΝ;Ιωάννινα, 28ης Οκτωβρίου;28ης Οκτωβρίου 23;2651038800;ΙΩΑΝΝΙΝΑ;ΙΩΑΝΝΙΝΩΝ;454;44;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;IOANNINA;ΙΩΑΝΝΙΝΑ, ΚΕΝΤΡΟ;IOANNINA, CENTER;Ioannina, 28th October;23, 28th October Str.;IOANNINA;2651039592;ΙΩΑΝΝΙΝΩΝ;ΙΩΑΝΝΙΝΩΝ
260273;ΜΕΝΙΔΙΟΥ;Μενίδι, Φιλαδελφείας;Φιλαδελφείας 32 & Παπανίκα;2102401900;ΑΧΑΡΝΕΣ;ΑΧΑΡΝΩΝ;136;71;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;MENIDI;ΜΕΝΙΔΙ;MENIDI;Menidi, Philadelfias ;32, Philadelfias & Papanika Strs. ;AHARNES;2102441864;ΑΧΑΡΝΩΝ;ΑΤΤΙΚΗΣ
260274;ΕΚΘΕΣΗΣ ΛΑΜΙΑΣ;Λαμία, Βασιλικών;Βασιλικών 32;2231050800;ΛΑΜΙΑ;ΛΑΜΙΑΣ;351;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;EKTHESIS LAMIA;ΛΑΜΙΑ, ΕΚΘΕΣΗ;LAMIA, EKTHESI;Lamia, Vasilikon;32, Vasilikon Str.;LAMIA ;2231046327;ΛΑΜΙΑΣ;ΦΘΙΩΤΙΔΟΣ
260276;ΛΕΩΦ. ΔΙΚΑΙΟΣΥΝΗΣ - ΗΡΑΚΛΕΙΟ;Ηράκλειο, Δικαιοσύνης;Λ.Δικαιοσύνης 65;2810281424;ΗΡΑΚΛΕΙΟ;ΗΡΑΚΛΕΙΟΥ ;712;2;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;LEOF.DIKEOSINIS - HERAKLEION ;ΗΡΑΚΛΕΙΟ, ΚΕΝΤΡΟ;HERAKLEION , CENTER;Herakleion, Dikeosinis;65, Dikeosinis Ave.;HERAKLEION;2810287539;ΗΡΑΚΛΕΙΟΥ ;ΗΡΑΚΛΕΙΟΥ 
260277;ΑΓΙΟΥ ΣΩΣΤΗ;Καλλιθέα, Συγγρού;Λεωφ. Συγγρού 194;2109576000;ΚΑΛΛΙΘΕΑ;ΚΑΛΛΙΘΕΑΣ;176;71;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;AG. SOSTI;ΚΑΛΛΙΘΕΑ;KALLITHEA;Kallithea, Sygru;194, Syngrou Ave.;KALLITHEA;2109555820;ΚΑΛΛΙΘΕΑΣ;ΑΤΤΙΚΗΣ
260278;ΑΛΙΒΕΡΙΟΥ;Αλιβέρι, 25ης Μαρτίου;25ης Μαρτίου & Παπαθανασίου;2223025031;ΑΛΙΒΕΡΙ;ΑΛΙΒΕΡΙΟΥ ;345;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;ALIVERI;ΑΛΙΒΕΡΙ;ALIVERI;Aliveri, 25th March ;25th March & Papathanassiou Strs.;ALIVERI;2223025034;ΑΛΙΒΕΡΙΟΥ ;ΕΥΒΟΙΑΣ
260279;ΑΓΟΡΑΣ ΑΜΑΡΟΥΣΙΟΥ;Μαρούσι, Βασ. Σοφίας;Β. Σοφίας 69 & 28ης Οκτωβρίου 26;2108060555;ΜΑΡΟΥΣΙ;ΑΜΑΡΟΥΣΙΟΥ ;151;24;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;AGORAS AMAROUSIOU;ΜΑΡΟΥΣΙ;MAROUSSI;Maroussi, Vass. Sophias;69, Vass. Sophias & 26, 28th October Strs.;MAROUSSI;2108022825;ΑΜΑΡΟΥΣΙΟΥ ;ΑΤΤΙΚΗΣ
260281;ΧΟΛΑΡΓΟΥ;Χολαργός, Μεσογείων;Λεωφ. Μεσογείων 220;2106536672;ΧΟΛΑΡΓΟΣ;ΧΟΛΑΡΓΟΥ;155;61;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;HOLARGOS;ΧΟΛΑΡΓΟΣ;HOLARGOS;Holargos, Messogion ;220, Messogion Ave.;HOLARGOS;2106548222;ΧΟΛΑΡΓΟΥ;ΑΤΤΙΚΗΣ
260282;ΚΟΡΔΕΛΙΟΥ;Κορδελιό, Α. Παπανδρέου;Α. Παπανδρέου 17;2310709820;ΕΛΕΥΘΕΡΙΟ;ΕΛΕΥΘ. - ΚΟΡΔΕΛΙΟΥ;563;34;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;KORDELIO;ΚΟΡΔΕΛΙΟ;KORDELIO;Kordelio, A. Papandreou;17, A. Papandreou Str.;ELEFTHERIO;2310771089;ΕΛΕΥΘ. - ΚΟΡΔΕΛΙΟΥ;ΘΕΣΣΑΛΟΝΙΚΗΣ
260285;ΜΕΓΑΡΩΝ;Μέγαρα, Κολοκοτρώνη;Κολοκοτρώνη 5;2296023448;ΜΕΓΑΡΑ;ΜΕΓΑΡΩΝ;191;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;MEGARA;ΜΕΓΑΡΑ;MEGARA;Megara, Kolokotroni ;5, Kolokotroni Str.;MEGARA;2296026961;ΜΕΓΑΡΩΝ;ΑΤΤΙΚΗΣ
260287;ΟΔΟΥ ΣΚΑΛΙΔΗ ΧΑΝΙΑ;Χανιά, Σκαλίδη;Σκαλίδη 5;2821091075;ΧΑΝΙΑ;ΧΑΝΙΩΝ;731;31;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;SKALIDI STR. HANIA;ΧΑΝΙΑ, ΚΕΝΤΡΟ;HANIA, CENTER;Hania, Skalidi ;5, Skalidi Str.;CHANIA ;2821099923;ΧΑΝΙΩΝ;ΧΑΝΙΩΝ
260289;ΚΑΛΟΧΩΡΙΟΥ;Καλοχώρι, 28ης Οκτωβρίου;28ης Οκτωβρίου 47 ;2310753307;ΚΑΛΟΧΩΡΙ;ΕΧΕΔΩΡΟΥ;570;9;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;KALOHORI;ΚΑΛΟΧΩΡΙ;KALOHORI;Kalohori, 28th October ;47, 28th October Str.;KALOHORI;2310753319;ΕΧΕΔΩΡΟΥ;ΘΕΣΣΑΛΟΝΙΚΗΣ
260292;ΑΡΙΔΑΙΑΣ ;Αριδαία, Χρυσ. Σμύρνης;Χρυσ.Σμύρνης 10;2384024581;ΑΡΙΔΑΙΑ;ΑΡΙΔΑΙΑΣ ;584;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;ARIDEA;ΑΡΙΔΑΙΑ;ARIDEA;Aridea, Ch. Smirnis;10, Chrissostomou Smirnis Str.;ARIDEA;2384024582;ΑΡΙΔΑΙΑΣ ;ΠΕΛΛΗΣ
260293;ΛΙΒΑΔΕΙΑΣ;Λιβαδειά, Θεσσαλονίκης;Θεσσαλονίκης 1;2261020310;ΛΙΒΑΔΕΙΑ;ΛΙΒΑΔΕΙΑΣ;321;0;ΤΡΑΠΕΖΑ EUROBANK ERGASIAS Α.Ε.;EUROBANK ERGASIAS S.A.;LIVADIA;ΛΙΒΑΔΕΙΑ, ΚΕΝΤΡΟ;LIVADIA, CENTER;Livadia, Thessalonikis ;1, Thessalonikis;LIVADIA ;2261020311;ΛΙΒΑΔΕΙΑΣ;ΒΟΙΩΤΙΑΣ
